order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,region
CA-2015-149678,2015-04-13,2015-04-15,Second Class,AW-10840,United States,Farmington,New Mexico,87401,West
US-2015-164357,2015-11-25,2015-11-29,Standard Class,SF-20065,United States,Wilmington,North Carolina,28403,South
US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,United States,Jackson,Mississippi,39212,South
CA-2017-124401,2017-09-07,2017-09-12,Standard Class,RD-19900,United States,Portland,Oregon,97206,West
US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,United States,Denver,Colorado,80219,West
CA-2014-123295,2014-07-18,2014-07-18,Same Day,AH-10120,United States,Tucson,Arizona,85705,West
CA-2017-167101,2017-03-24,2017-03-28,Second Class,BM-11650,United States,New York City,New York,10009,East
US-2014-167633,2014-09-30,2014-10-05,Standard Class,BW-11200,United States,Boynton Beach,Florida,33437,South
US-2014-152723,2014-09-26,2014-09-26,Same Day,HG-14965,United States,Mesquite,Texas,75150,Central
CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,United States,Redlands,California,92374,West
CA-2015-159786,2015-10-12,2015-10-17,Second Class,RK-19300,United States,Rochester,New York,14609,East
CA-2016-130267,2016-09-19,2016-09-23,Standard Class,SW-20245,United States,Stockton,California,95207,West
CA-2017-155460,2017-04-13,2017-04-15,First Class,RW-19630,United States,Seattle,Washington,98105,West
US-2017-168690,2017-01-07,2017-01-13,Standard Class,TS-21085,United States,Ormond Beach,Florida,32174,South
CA-2017-158246,2017-11-09,2017-11-11,First Class,JB-15400,United States,Sunnyvale,California,94086,West
CA-2017-167381,2017-09-22,2017-09-24,Second Class,EH-14005,United States,Lansing,Michigan,48911,Central
CA-2017-144862,2017-12-01,2017-12-05,Standard Class,EH-14005,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-126032,2014-06-23,2014-06-28,Standard Class,BS-11665,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-134859,2015-10-04,2015-10-09,Standard Class,JK-16120,United States,Philadelphia,Pennsylvania,19134,East
US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,United States,Dover,New Hampshire,3820,East
CA-2015-156524,2015-11-20,2015-11-26,Standard Class,DL-12865,United States,New York City,New York,10011,East
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,WB-21850,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-156377,2015-12-31,2016-01-05,Standard Class,TB-21625,United States,Grand Prairie,Texas,75051,Central
US-2017-157896,2017-11-16,2017-11-16,Same Day,CB-12415,United States,New York City,New York,10009,East
CA-2014-159520,2014-06-06,2014-06-11,Standard Class,GT-14635,United States,Long Beach,New York,11561,East
CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,United States,Philadelphia,Pennsylvania,19140,East
US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,United States,York,Pennsylvania,17403,East
CA-2014-141607,2014-12-12,2014-12-17,Standard Class,WB-21850,United States,Concord,California,94521,West
CA-2017-102771,2017-03-31,2017-04-05,Standard Class,DO-13435,United States,New York City,New York,10035,East
US-2017-139969,2017-11-19,2017-11-26,Standard Class,AF-10870,United States,College Station,Texas,77840,Central
CA-2014-167360,2014-11-24,2014-11-29,Second Class,RB-19435,United States,Saint Louis,Missouri,63116,Central
CA-2015-123505,2015-11-22,2015-11-26,Standard Class,AR-10540,United States,Quincy,Massachusetts,2169,East
CA-2016-117282,2016-07-14,2016-07-18,Standard Class,DR-12880,United States,New York City,New York,10009,East
US-2016-120460,2016-04-30,2016-05-05,Standard Class,BF-11170,United States,Dallas,Texas,75081,Central
CA-2016-111115,2016-07-25,2016-07-27,Second Class,LB-16735,United States,Los Angeles,California,90032,West
CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,United States,Minneapolis,Minnesota,55407,Central
CA-2017-148166,2017-10-21,2017-10-26,Standard Class,NK-18490,United States,Deltona,Florida,32725,South
CA-2016-159737,2016-09-03,2016-09-09,Standard Class,CS-11950,United States,Chicago,Illinois,60610,Central
CA-2016-141019,2016-05-14,2016-05-14,Same Day,LH-17155,United States,Cincinnati,Ohio,45231,East
CA-2016-101938,2016-01-07,2016-01-12,Standard Class,DW-13480,United States,Oakland,California,94601,West
CA-2017-166296,2017-03-13,2017-03-19,Standard Class,KF-16285,United States,Manteca,California,95336,West
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,United States,Laredo,Texas,78041,Central
CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,United States,Kent,Ohio,44240,East
US-2017-137491,2017-11-19,2017-11-25,Standard Class,LC-16930,United States,San Angelo,Texas,76903,Central
CA-2014-152296,2014-08-01,2014-08-03,First Class,IL-15100,United States,San Francisco,California,94122,West
CA-2016-112025,2016-07-30,2016-08-04,Standard Class,LS-16975,United States,Houston,Texas,77070,Central
CA-2015-132507,2015-07-30,2015-08-03,Second Class,CC-12610,United States,Houston,Texas,77041,Central
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,United States,Salt Lake City,Utah,84106,West
CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,United States,New York City,New York,10009,East
CA-2017-124576,2017-08-01,2017-08-04,Second Class,HK-14890,United States,Salinas,California,93905,West
CA-2016-101378,2016-07-14,2016-07-14,Same Day,RH-19600,United States,Huntsville,Alabama,35810,South
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,IL-15100,United States,Columbus,Indiana,47201,Central
CA-2016-118913,2016-06-25,2016-06-29,Standard Class,AS-10240,United States,Los Angeles,California,90049,West
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,United States,Seattle,Washington,98105,West
CA-2016-136483,2016-12-01,2016-12-06,Standard Class,AG-10390,United States,Knoxville,Tennessee,37918,South
CA-2014-163013,2014-11-28,2014-12-04,Standard Class,BF-11080,United States,Montgomery,Alabama,36116,South
CA-2015-135363,2015-03-28,2015-04-02,Standard Class,CK-12205,United States,Philadelphia,Pennsylvania,19120,East
US-2014-165659,2014-06-01,2014-06-06,Standard Class,LT-17110,United States,Little Rock,Arkansas,72209,South
CA-2015-138002,2015-09-06,2015-09-12,Standard Class,BT-11305,United States,Seattle,Washington,98103,West
CA-2015-128860,2015-06-29,2015-07-05,Standard Class,SC-20725,United States,Lancaster,Pennsylvania,17602,East
CA-2016-164350,2016-09-10,2016-09-12,Second Class,CG-12040,United States,Bristol,Tennessee,37620,South
US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,United States,Aurora,Illinois,60505,Central
CA-2015-129854,2015-08-22,2015-08-26,Standard Class,RB-19705,United States,New York City,New York,10009,East
CA-2014-125556,2014-11-14,2014-11-16,Second Class,ML-17410,United States,Fairfield,Connecticut,6824,East
CA-2016-162313,2016-11-27,2016-11-30,First Class,VB-21745,United States,Lincoln Park,Michigan,48146,Central
CA-2017-107874,2017-11-21,2017-11-25,Standard Class,SW-20275,United States,New York City,New York,10035,East
CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,United States,San Jose,California,95123,West
CA-2014-151953,2014-09-20,2014-09-25,Standard Class,DB-13555,United States,Jacksonville,Florida,32216,South
CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,United States,San Francisco,California,94110,West
CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,United States,Marion,Ohio,43302,East
CA-2017-121909,2017-07-31,2017-08-05,Standard Class,EA-14035,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-106383,2016-03-19,2016-03-21,Second Class,BT-11440,United States,Littleton,Colorado,80122,West
CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,United States,Austin,Texas,78745,Central
CA-2016-139157,2016-10-01,2016-10-05,Standard Class,GM-14680,United States,New York City,New York,10024,East
CA-2014-128055,2014-03-31,2014-04-05,Standard Class,AA-10315,United States,San Francisco,California,94122,West
CA-2017-157091,2017-06-26,2017-07-01,Standard Class,DB-13405,United States,La Porte,Indiana,46350,Central
CA-2017-132122,2017-07-09,2017-07-14,Standard Class,JH-15820,United States,Chicago,Illinois,60610,Central
CA-2015-123232,2015-12-14,2015-12-16,Second Class,DJ-13630,United States,Portland,Oregon,97206,West
CA-2017-104066,2017-12-05,2017-12-10,Standard Class,QJ-19255,United States,Burlington,Vermont,5408,East
CA-2015-145849,2015-09-15,2015-09-17,Second Class,CT-11995,United States,Indianapolis,Indiana,46203,Central
CA-2016-122322,2016-07-15,2016-07-21,Standard Class,RH-19510,United States,Provo,Utah,84604,West
CA-2017-166849,2017-04-20,2017-04-26,Standard Class,SJ-20125,United States,Chicago,Illinois,60610,Central
CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,United States,Los Angeles,California,90049,West
US-2016-126893,2016-11-26,2016-12-01,Standard Class,CT-11995,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,United States,Pasadena,California,91104,West
CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,United States,Los Angeles,California,90004,West
CA-2016-117849,2016-04-15,2016-04-17,Second Class,JK-16120,United States,San Diego,California,92105,West
CA-2015-169201,2015-09-28,2015-10-01,First Class,HG-14965,United States,San Francisco,California,94110,West
CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,United States,Bangor,Maine,4401,East
CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,United States,San Francisco,California,94122,West
CA-2015-117611,2015-11-08,2015-11-10,Second Class,MZ-17335,United States,San Diego,California,92024,West
US-2015-137960,2015-12-18,2015-12-18,Same Day,MW-18220,United States,New York City,New York,10035,East
CA-2017-122994,2017-02-06,2017-02-09,First Class,MV-17485,United States,Arlington,Virginia,22204,South
CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,United States,Atlanta,Georgia,30318,South
CA-2017-149146,2017-10-12,2017-10-12,Same Day,SM-20320,United States,Monroe,North Carolina,28110,South
CA-2017-137470,2017-09-17,2017-09-17,Same Day,TP-21415,United States,Seattle,Washington,98115,West
CA-2017-105480,2017-12-20,2017-12-26,Standard Class,DK-13225,United States,Rochester,New York,14609,East
CA-2017-164917,2017-12-02,2017-12-07,Standard Class,MK-17905,United States,Miami,Florida,33180,South
CA-2015-102036,2015-09-21,2015-09-27,Standard Class,CS-12130,United States,Seattle,Washington,98105,West
CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,United States,San Francisco,California,94122,West
CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,United States,Los Angeles,California,90036,West
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,United States,Southaven,Mississippi,38671,South
CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,United States,Seattle,Washington,98115,West
CA-2016-132143,2016-09-03,2016-09-05,First Class,FM-14215,United States,Middletown,Connecticut,6457,East
CA-2015-153108,2015-03-05,2015-03-09,Standard Class,SF-20200,United States,New Castle,Indiana,47362,Central
CA-2016-112676,2016-05-05,2016-05-08,First Class,PJ-18835,United States,Murfreesboro,Tennessee,37130,South
CA-2017-165687,2017-11-17,2017-11-23,Standard Class,CS-12355,United States,Salem,Virginia,24153,South
US-2017-112928,2017-06-01,2017-06-05,Second Class,BB-10990,United States,Toledo,Ohio,43615,East
CA-2017-143343,2017-06-10,2017-06-13,First Class,BW-11200,United States,Los Angeles,California,90032,West
CA-2017-115154,2017-01-08,2017-01-11,First Class,RS-19420,United States,Seattle,Washington,98115,West
CA-2015-149342,2015-04-20,2015-04-25,Standard Class,TS-21160,United States,Columbus,Georgia,31907,South
CA-2015-130995,2015-11-01,2015-11-06,Standard Class,QJ-19255,United States,New York City,New York,10009,East
CA-2017-127929,2017-12-23,2017-12-27,Standard Class,FM-14215,United States,Middletown,Connecticut,6457,East
CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,United States,New York City,New York,10011,East
CA-2014-162362,2014-11-14,2014-11-18,Standard Class,JL-15505,United States,Midland,Michigan,48640,Central
CA-2016-106558,2016-01-17,2016-01-21,Standard Class,DL-13495,United States,Columbus,Georgia,31907,South
CA-2017-157931,2017-09-17,2017-09-22,Second Class,MO-17800,United States,Roswell,Georgia,30076,South
CA-2016-115574,2016-12-23,2016-12-24,First Class,BP-11185,United States,Chicago,Illinois,60623,Central
CA-2015-160794,2015-08-06,2015-08-08,First Class,MS-17980,United States,Houston,Texas,77041,Central
CA-2017-116225,2017-11-05,2017-11-09,Standard Class,SV-20935,United States,New York City,New York,10009,East
US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,United States,Peoria,Arizona,85345,West
CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,United States,Sioux Falls,South Dakota,57103,Central
CA-2015-117828,2015-12-23,2015-12-26,First Class,BD-11500,United States,Richmond,Virginia,23223,South
CA-2017-165491,2017-03-20,2017-03-24,Standard Class,HW-14935,United States,Seattle,Washington,98115,West
CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,United States,Henderson,Kentucky,42420,South
CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,United States,New York City,New York,10035,East
CA-2017-138422,2017-09-23,2017-09-26,First Class,KN-16705,United States,Fort Collins,Colorado,80525,West
US-2015-147739,2015-12-25,2015-12-29,Standard Class,JD-16150,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,United States,Los Angeles,California,90004,West
CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,United States,Lafayette,Indiana,47905,Central
CA-2014-140886,2014-09-30,2014-10-04,Standard Class,KW-16570,United States,Clarksville,Tennessee,37042,South
CA-2017-152695,2017-12-10,2017-12-10,Same Day,CC-12220,United States,Fairfield,Connecticut,6824,East
CA-2014-110639,2014-08-23,2014-08-23,Same Day,RH-19495,United States,New York City,New York,10009,East
CA-2014-121727,2014-08-19,2014-08-24,Standard Class,JK-15625,United States,Columbus,Ohio,43229,East
CA-2016-137736,2016-11-10,2016-11-15,Standard Class,DC-13285,United States,Warner Robins,Georgia,31088,South
US-2014-143231,2014-12-31,2015-01-03,First Class,GM-14455,United States,Franklin,Massachusetts,2038,East
US-2014-155894,2014-07-26,2014-07-30,Second Class,CL-11890,United States,Chicago,Illinois,60623,Central
CA-2016-119025,2016-02-22,2016-02-28,Standard Class,PV-18985,United States,Milwaukee,Wisconsin,53209,Central
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,United States,San Antonio,Texas,78207,Central
CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,United States,Los Angeles,California,90032,West
CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,United States,San Francisco,California,94122,West
US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,United States,New York City,New York,10024,East
CA-2017-136497,2017-04-16,2017-04-20,Standard Class,RF-19840,United States,Columbus,Ohio,43229,East
US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,United States,Waynesboro,Virginia,22980,South
CA-2014-102295,2014-11-24,2014-11-26,Second Class,EH-13990,United States,Sacramento,California,95823,West
CA-2017-123659,2017-02-10,2017-02-13,First Class,MN-17935,United States,Clinton,Maryland,20735,East
US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,United States,Fairfield,Ohio,45014,East
CA-2017-155152,2017-07-07,2017-07-09,Second Class,MP-17965,United States,Warwick,Rhode Island,2886,East
CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,United States,Aurora,Illinois,60505,Central
CA-2017-119669,2017-01-24,2017-01-30,Standard Class,TP-21130,United States,Smyrna,Georgia,30080,South
US-2014-164616,2014-08-19,2014-08-21,Second Class,MS-17770,United States,Columbus,Ohio,43229,East
CA-2015-148628,2015-12-06,2015-12-11,Standard Class,KM-16375,United States,Thousand Oaks,California,91360,West
CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,United States,Lorain,Ohio,44052,East
US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,United States,Fresno,California,93727,West
CA-2015-145065,2015-12-12,2015-12-15,First Class,DK-13375,United States,San Diego,California,92105,West
US-2015-127040,2015-12-06,2015-12-10,Standard Class,SG-20605,United States,New York City,New York,10009,East
CA-2016-128111,2016-03-17,2016-03-23,Standard Class,CS-12355,United States,Malden,Massachusetts,2148,East
CA-2015-137897,2015-11-14,2015-11-19,Standard Class,PJ-18835,United States,New York City,New York,10035,East
